id,price
38560464,3655
37922486,1630
36063815,499
38525461,2350
38465969,9999
38026092,2790
38552595,1149
38369035,3120
38359000,1899
38614857,1150
38433815,3149
38519766,2170
37804254,1949
38573884,1480
37021147,2149
37825846,1495
38388523,1320
37400498,1739
38328155,6270
38625672,2720
38540837,2150
38176064,1415
36566245,479
36720526,870
38347438,9999
38065785,1375
38128838,3730
38361889,4350
38005196,4249
38469315,1780
38601401,3565
38496134,2190
37570708,6199
38489506,3580
38517350,2040
38610868,1500
38623286,3290
38513803,1450
38472932,1540
38396302,990
38498503,1460
38534834,1090
38552837,2240
38579869,3070
38508001,1630
38526438,2120
38498469,1240
38020410,1410
38554225,1290
38534936,360
38194334,2090
38508672,1750
38508540,4490
38391454,4549
38391198,2690
37569637,6199
38537128,2990
38431176,2449
38285671,4890
38170012,3750
38553513,1230
38295558,7780
38464034,1780
38426118,1949
38444349,1190
38502482,3749
38600448,3565
38462497,999
38342767,2820
38358980,4350
38251125,390
38002689,4249
38493984,3749
38241915,2710
37377526,2059
38599012,1379
38235629,4599
38488021,799
38496190,599
38504272,1450
38303036,3290
38274037,3970
38206254,3290
38430922,650
38627296,2550
38610414,590
38340415,4380
38360481,4490
38158228,1020
38135536,1850
37161881,2950
38244191,1950
38559695,1690
38447740,9999
37735260,3450
38473651,1620
37704847,2720
38254721,1190
38536766,4479
38570980,1650
38448103,1650
38301737,1420
38560418,1660
38250137,1190
38539778,7777
38626798,2690
38119278,2390
38607710,980
38376091,3690
38383411,3449
37683635,3390
38591595,1740
38146579,1650
38562927,4950
38502480,4143
38234157,2220
38381843,2999
38392915,890
38033657,4250
38480238,2540
38438881,1740
38457662,2690
38603918,3090
37066301,980
38479760,6649
38274605,2099
38457659,1350
38632921,1850
38075178,1450
38375117,1290
38542132,1850
38457282,1190
37171925,680
38541884,1350
38584074,1250
38402046,790
38271107,9999
38354943,1660
38575882,1750
37551665,3170
38560019,1650
38509487,1750
38384815,1690
38035385,2790
37069921,1290
38497249,1250
38540215,2420
38554545,1420
38429432,2599
38162973,1220
38283002,1550
37947961,4490
38609064,1240
37887614,990
38210997,5050
38637306,1820
38228784,3250
38337934,1850
38361137,3000
38433319,1190
38372803,1320
38349012,2880
36749722,2110
38281481,4890
38563635,700
38377389,2860
38377266,4549
38224747,2999
38506261,4944
38157693,3750
38401860,720
38421260,3899
38566544,4050
38587731,2150
38450662,4330
38526029,2990
38356704,3999
38538548,950
38387573,2690
37376246,2059
38329755,2820
38165148,4144
38221311,4599
38415171,1949
38635768,2370
38434335,3120
38616112,5000
38294489,7780
38574095,1480
38626801,1890
38486960,3749
38499801,3749
37868312,3300
38241170,2710
38098430,330
37735805,2350
38527814,950
38595050,1190
38397091,650
38595101,2090
37653431,1900
38232147,490
37873808,1870
38143258,950
38350964,1790
38350933,1340
38522867,5000
38359560,2200
37893306,900
38436449,1200
38492626,3000
37834565,2100
38272643,4500
37893298,3600
38159902,4200
38361952,4400
38274492,2500
37893305,2000
37893300,2600
37893304,2500
38572874,950
38377324,599
38106725,2390
38619620,850
38526138,7777
37066783,1290
38601826,980
38252233,950
37140892,250
38414874,2599
38549936,920
38435207,750
38434401,1740
37647652,590
38626767,1820
37163965,680
38465801,1620
38626787,1850
38366464,2999
38546227,1650
38393122,1120
38442564,1190
38498387,1750
38363636,3690
38347024,730
38396037,650
38453344,2319
38276395,1550
38539973,2249
38577890,8290
38546243,1660
38123628,1850
38466344,1020
38110119,1290
38620273,250
38296967,3910
38386830,790
38195177,5050
38382613,3449
38148760,750
37689609,2720
37718491,3450
38228608,1950
38262698,2099
38338885,1660
38315686,1339
38525927,4479
38290854,2750
38433578,1650
37154940,2950
38031901,4250
38611926,3900
37308692,1350
38583083,1250
38546231,1590
37727542,1350
38598651,1240
38308718,1430
38598641,3090
38433926,650
38104054,750
38433439,9999
38579113,990
37551015,3170
37581148,1390
38363683,1290
38477206,2540
38572576,990
38618946,1490
38231508,750
38377839,890
38381003,1690
38320556,620
38363678,1550
38553632,1359
38034526,1350
38239502,1190
38546220,1690
38441527,499
38482612,1250
38289611,1420
38618951,620
38494275,590
38415865,5250
38426773,3140
38553633,530
38447283,1350
38063637,1450
37879095,990
38148739,1220
38568492,850
38222622,2220
38568609,1650
38378617,9999
38574159,350
38478008,1399
38607662,3640
38529942,2420
38143824,1650
38478815,6649
38148723,1020
37058424,980
38343276,3740
38587950,660
37586497,1090
38556474,4950
37813366,380
38346747,4490
38563881,1750
38253631,1190
38034520,2790
38554020,460
38529973,1850
38205711,390
38261959,9999
37999987,1299
37698610,690
38447342,2690
37599137,4490
38507676,1399
38529960,1350
38377892,650
37253906,770
38465158,830
38618939,2690
37123812,1350
37672664,3390
38546214,1420
38398895,2200
38553549,1075
38588438,1740
38499145,4143
38086057,390
38345318,2880
38573125,1480
38358968,3000
38564322,4050
38554473,2395
38570425,1995
38326914,1545
38617263,1195
38310844,2045
37785379,995
38509470,845
38370081,495
38564409,2645
38303751,795
38324184,275
38613554,695
38442862,2745
38625167,2595
38580538,1145
38605561,1095
38398232,375
38604280,1245
38580582,3695
38446019,1995
38490866,2295
38080376,845
38527353,1595
38131137,1345
38326932,245
38544930,395
38604578,3395
38623409,545
38400379,595
38310871,1495
37985551,155
38131095,430
38152060,545
37873263,895
38249560,2295
37855618,425
38221820,795
38389480,1290
38399710,395
38570460,295
38580565,1745
38417569,745
38580555,545
38398212,795
38321963,725
38312200,545
38623270,1645
37921678,395
38310899,1245
38588260,1845
38227290,175
38491547,1645
38333646,1110
38521428,2635
38333087,1840
38594285,899
38237655,5750
38061999,2450
38331338,3950
38135614,5650
38178135,3990
38360740,3090
38451678,3850
38550136,3800
38544267,5280
38596270,2750
38621501,4950
38544345,5950
38620637,5050
38285235,600
37815093,900
38431180,1200
38420113,900
38285170,500
38350051,2200
38514584,5000
38488052,3000
37977104,700
38573209,300
37815144,800
38265529,2500
38155974,4200
38420144,800
38349936,1200
37802482,2000
38350084,4400
38285190,800
37116588,3600
38389415,1600
37008657,2600
38260979,4500
37273864,2500
37419842,800
38232924,500
38211544,200
38588120,1649
38118618,3290
38275311,2858
38587991,5439
38456289,479
38243767,1139
38326869,2899
38067151,5199
38532051,4727
38528563,2849
37845162,2490
38233172,1950
38515054,2459
37890860,3650
38296606,3910
38450195,830
38405916,2279
38568380,2989
38083013,3990
38152927,9999
37980145,2929
38558138,4549
38600116,2400
38394584,2200
38525316,2079
38478482,1439
38530489,2449
38616108,4550
37609740,5500
38574850,2599
38587435,649
36668204,9999
38055349,3139
38486125,2470
38300238,1339
38597095,4190
38421360,2899
38253150,4950
38163411,759
38597222,1599
38583211,3170
38568937,2099
38547082,679
38465404,3399
37984393,1529
38470095,1399
38525462,4070
37457042,1990
37781082,3999
37427099,2100
38389223,1619
38547732,3980
38398718,679
38209661,1629
38150920,2039
38274019,2329
38153251,620
37735448,1889
38083015,1990
38378651,2079
38600732,2369
38548957,4459
38549996,2150
38321284,3950
38441868,3850
38055396,2450
38231784,5750
38548343,3800
38175850,3990
38594328,2750
38543250,5280
37983176,4350
38347367,3090
38134585,5650
38621267,4950
38620397,5050
38274568,7190
38543986,5950
38422338,3150
38636905,490
38316017,190
38405632,890
38576341,550
38567980,4650
38522506,2140
38564257,4190
38531500,3450
38058323,1980
38170488,2799
38448686,6340
38510935,3700
37978768,2929
38241291,1139
38587510,5439
38541701,3980
37778379,459
38446347,1369
38462869,509
38626117,2459
38524222,2449
37958951,899
38529738,4727
38048237,3139
38547789,4459
38420432,2899
37369397,2859
38325949,2899
38228037,1950
37107904,1149
38553141,2989
38524245,2849
37415695,259
37850949,450
38207794,1629
38274311,2858
37915073,1099
37779138,599
38104937,3290
38514744,2459
38615867,730
37952844,1229
38264768,2329
38599626,2400
38148419,620
37962839,1990
38250274,4950
38462844,3399
38557202,4549
37419032,2100
38563582,4200
38582134,3170
34818285,449
38476185,2470
37973942,1529
38587845,1649
37456139,1990
38572337,2599
37608521,5500
38598883,2369
37762292,530
38594543,1599
38586947,649
38545964,679
38477109,1439
37733276,1889
38392839,679
38452354,479
37993219,979
37814130,3990
38565584,950
38161070,759
37885098,3650
38553023,2099
38384026,1619
37633073,3999
38396293,2279
37842355,2490
38065707,5199
38577980,580
38145837,2039
38107098,599
37989470,630
38145363,9999
38448121,899
38004978,880
38344271,470
38510275,1050
38436796,490
38549580,2150
38605495,1850
35249777,750
38042492,1980
38530860,3450
38561700,4650
38507657,2140
38553506,4190
38330487,340
38394343,2399
38158748,2799
37974053,2430
38442176,6340
38504901,3700
38535626,2370
38248779,220
38427784,2490
38487477,2390
38637262,3270
38529213,3850
38314955,8308
38607633,2920
37969847,3099
38478875,1569
38315169,3629
38609702,1899
38581678,825
38552668,1770
38483107,1850
38405865,1920
38426859,2550
38608368,9999
38493931,2830
38449637,1690
38449729,1750
38449671,9999
38588955,1690
38519904,3190
38373103,1760
38249019,2240
38535907,2170
38571795,1750
38434348,1060
38571173,1010
38474364,2250
38545214,3590
38249905,2280
38563208,3650
38473755,9999
38564415,1660
38175180,4860
38547234,2730
38544516,3390
38518815,4380
38570492,4100
38473277,1930
38536633,4680
38474063,4280
38571489,1860
38521515,1000
38315419,3439
38480275,2390
38191964,2769
38529136,3850
38419727,2490
38252677,6549
38569599,1130
38567547,3599
38578252,3849
38305074,1230
38515743,1120
38628078,3270
38512107,3900
38467171,3589
38590422,5900
38312427,3629
38314708,8308
38178344,199
37969773,3099
38575787,825
37869062,3690
38606782,2920
38609074,1890
38554098,3290
38575205,1350
38509271,1450
38464064,1650
38596468,3590
36791309,880
38260135,5190
38526446,2170
38588567,1690
38237193,2240
38368672,1760
38515990,3190
38567710,1750
38329427,1150
38237197,2280
38560796,3650
38534704,3590
38424858,1060
38470496,9999
38567685,1010
38173645,4860
38560809,1660
38470506,2250
38470503,4280
38515941,4380
38567694,1860
38539528,2730
38534731,3390
38562124,4100
38526384,4680
38508261,1000
38470494,1930
38464641,3589
38190004,2769
38439272,2949
38566676,3599
38313404,3439
38252155,6549
38572892,3849
38589860,5900
38289730,1230
38513720,5290
38564339,1150
37867701,3690
38478292,1700
38109912,3080
38557472,1215
38525460,2190
38525464,1569
38607705,1890
38176604,199
38550420,1150
38570116,1350
38498982,1450
37392955,1790
38547016,3290
38009725,4590
38456026,1650
38204693,450
38472869,1390
38349502,4890
38476092,750
37938515,930
38200667,1190
38589268,3590
38455839,2050
38227247,2150
38425956,1649
38482919,835
38586265,2498
38550643,428
38435089,1049
38453691,2569
38586324,470
38318177,398
38435116,429
38562126,3139
38422085,428
38620303,4188
38127844,2690
38226475,3650
36256085,490
37036528,1000
38456607,590
38284646,630
38227797,1240
38292130,440
38456388,450
38333511,1400
38333463,2120
37525696,590
38475657,4150
37915486,3500
38398450,1680
38439226,2170
38272909,4030
37654155,889
38621715,1899
36625116,550
38441841,550
38502420,5290
38462001,1700
38106831,3080
38509167,9999
38194987,1560
38628365,1820
38590108,1590
37926240,1110
38547351,1370
37908480,3500
38085463,450
38610869,1030
38525402,1330
38396891,1680
38272130,4030
38358475,5100
38638390,920
37465040,899
37325893,4299
37386098,1020
38635244,1899
38218126,1299
38532998,1250
38624486,670
38539078,1350
38403584,959
38107039,2950
38496574,2079
38391203,750
38605163,2990
38564549,2400
38634557,2290
38294049,4350
38579239,2950
38626210,3190
38325552,950
38273842,590
38233316,3750
38634103,3990
38485376,870
38304654,1090
38422334,1779
37572723,1450
37224875,1750
38075396,470
38556094,999
38346366,5100
38628094,920
38591426,355
38482819,2399
38157923,2490
38023116,1530
38468527,1850
38494750,1950
38388190,550
38573719,1750
38251967,1579
37569382,1450
38105204,2950
38581183,209
38576540,2950
38330248,490
37219426,490
38601769,2990
37569354,550
37980760,550
38533571,450
38570317,850
38216096,550
38301017,1090
38205628,339
38224981,200
38263212,590
38623026,670
38538166,299
37399787,250
38226917,2150
37562560,550
36926567,190
38226893,3750
38290902,4350
38554992,199
38332062,349
38389771,689
37106908,429
37672076,290
38493253,2079
37254556,1350
38583874,399
38378394,750
38301033,599
36950849,950
38601199,249
38567643,649
38419970,1500
38532900,349
38624716,390
38632330,3990
38625939,3190
38563480,2400
37224866,1750
38449639,1379
38632350,2290
38575101,3370
38596659,199
37562799,2450
38323778,950
38368768,229
38535528,550
38534021,819
38535508,1350
37672035,320
37593651,597
38567557,449
38152616,350
38509465,730
38412454,1779
38603627,390
38549964,229
38492198,239
38205656,1197
38290911,450
38392340,959
37740383,250
38439387,160
38576350,399
38567826,1199
38449651,499
38072355,420
38563616,799
37942093,330
38281709,430
38525357,349
37335299,500
37462182,367
38389395,750
38477450,870
38623041,670
38542533,999
38275441,1090
38544773,2990
37975423,2160
37824682,2590
38574046,9190
38418708,2490
37958048,4790
38571675,1890
38527550,1170
37575181,3150
38442460,2599
38399650,3099
38412433,3149
38232345,2749
38251982,999
38393543,2330
38283555,2600
38515237,1580
37785818,1540
38444410,2280
38166587,1640
38411115,1699
38483706,2390
38557797,2350
38476470,1390
38587419,2290
38018759,1530
38477771,2399
38150926,2490
38582119,690
38508746,1520
38322975,2450
38417750,2529
38415892,2150
38169007,1530
38467717,1850
38515723,400
38493772,1950
38487754,1680
38522568,1590
38062934,3660
38421924,1260
38287344,4650
38636112,3650
38286529,3600
38524597,2340
38563434,1750
38535363,700
38421191,810
38295739,1450
38535424,1310
38421083,1320
37868429,2630
38544366,2990
37957931,4790
38527089,1170
37973697,2160
38607281,480
37819396,2590
37574950,3150
38571030,1890
38572927,9190
38404742,2490
38560939,189
38391600,1650
38186532,1160
38507995,1490
38628142,1560
38515196,3820
38515132,3290
38361478,650
38625797,650
38528876,680
38389561,2330
38282295,2600
38340657,450
38483191,2390
38586928,2290
38351604,4050
38311969,1080
37738559,2280
38511219,1580
37785347,1540
38360338,1390
38164419,1640
38410106,1699
38555833,2350
38613602,1860
38199524,1350
38059720,2050
38291582,890
38059728,1140
38059724,1290
38059719,1340
38059721,1190
38635319,3650
38531229,700
38486685,1680
38635380,710
38325036,550
38438819,260
38521747,2340
38627969,1250
38420587,1260
38531175,600
38110520,650
38271008,4650
38061718,3660
38519108,1590
38579567,740
38490677,350
38323876,970
38619274,150
38343463,430
38560674,1750
38271084,3600
38438995,710
38410197,810
38287781,1450
38628022,890
38417576,1320
37861484,2630
38619290,750
38579325,410
38442542,630
38531202,1310
38566939,510
38558420,2699
37262146,4899
37062604,4999
38523529,2699
37738508,2999
38620024,6999
35928716,2499
38518793,1760
38448701,1670
38528893,2800
37962620,4999
38449103,2399
37529052,1199
38455828,3350
38163293,4499
38556077,2899
36000490,2199
38576147,8790
38515810,2899
36962581,4999
37116528,6399
38315737,2600
37798620,4499
37107200,2799
37559387,1299
38535370,3399
38511045,1270
38627176,1560
37797516,9999
38385727,1650
38487227,990
38499246,520
38121479,480
38570663,650
38406875,1299
38556358,1050
38282215,890
38452659,1190
37962498,2050
38184969,1350
37727634,1290
37871301,1190
37374148,1240
37991043,1340
35681501,1140
38224104,2750
38360162,2000
38344111,1550
38117343,5400
38595584,3150
38285155,2150
38039687,1950
38217837,1200
38313033,530
38575026,3650
38593604,2650
37976023,750
38588571,900
38400409,850
38417432,900
38503612,1300
38590677,2200
38352862,1650
38510497,3150
38555874,3560
37591535,2190
38219140,3799
38610950,930
38517368,2800
38507870,1760
38148343,4499
37549439,1299
37528516,1199
35986674,2199
38069775,1020
37100590,6399
36950729,4999
35910520,2499
38314203,2600
38529165,3399
38518061,3333
38545424,2899
37689471,2999
38446935,3350
38617056,6999
38440876,2399
37088870,2799
38596892,2690
37782866,4499
38573258,8790
37051053,4999
37262047,4899
38507891,2699
38550917,2680
38552686,2699
38445334,1670
37949196,4999
38508700,2899
38497186,5190
38357815,2650
37902272,1830
38566330,550
38453050,2380
38435018,4690
38334526,3040
38426069,3350
38047979,2190
38512948,2530
38518630,3660
38475547,450
38174874,695
38195479,580
38510403,590
38615287,399
38544795,1050
38096466,329
38387966,1129
38621220,1830
38621221,3390
37961906,850
38291241,1930
37906491,1550
38102174,860
38315546,960
38218327,2020
37502143,1030
38531966,550
38362226,1799
38379961,3360
38528434,2590
38565716,4080
38625751,4590
38624264,4990
38626061,3260
38046702,2149
37683489,1650
38484108,1180
38627097,1950
38600524,1440
38088724,1080
38532035,1499
38425019,3350
38346317,2650
38503645,2530
37899159,1830
38563585,730
37907861,465
38042817,2190
38442091,2380
38527095,430
38507874,3660
38408592,1530
38331935,3040
38433805,4690
38494334,5190
38565297,550
38440130,2650
37927254,4230
38511134,3470
38626486,2660
38559132,3280
37861551,3020
37699607,2830
38070803,2099
38494407,3099
37681655,2770
38095861,860
37959003,850
38046736,210
37565725,680
38594828,3390
37374604,1030
38306854,960
38288255,1930
38581693,1830
38325005,1230
38581639,890
38215656,2020
37904816,1550
38526617,550
38370959,3360
38353666,1799
38490560,1090
38625577,1620
38587705,2040
38607649,1590
38587333,1340
38555377,4080
38527906,2590
38623244,4990
38624977,3260
38624171,4590
37875617,2130
37919994,3380
38487712,2890
38274918,2190
38238044,2030
38358090,2490
38191818,1690
38468066,1790
38634818,5350
38604153,1690
38402635,1490
38586719,2090
38598179,2750
38440942,2790
37914323,765
38311382,3850
38037467,2149
38481808,1180
37454960,1890
37996609,600
38372964,3590
37800370,1250
38496575,3390
37680310,1650
38286536,390
37896274,600
38325952,3830
37995097,1590
38568382,6450
38329301,999
37160812,600
37201298,9999
38626557,1950
38598627,2430
38403375,3880
38567896,4550
38598550,1440
38276477,3180
38010087,390
38300670,700
37699398,2830
38300615,550
38272168,1590
38624329,2660
37987718,490
38422245,650
38557878,3280
38383726,590
38509285,3470
37925484,4230
38300590,480
38308160,350
38491855,3099
38563720,699
38066682,2099
38462925,820
37943859,620
37775368,390
38331264,620
38631136,650
37856286,3020
38032411,790
38631041,650
38036960,620
38110984,620
38407787,590
38631254,450
38448893,1430
38637724,1200
38532321,3030
38631291,820
37872507,2130
38265380,2190
38485033,2890
37912875,3380
37412961,3590
38236452,2030
38462591,1790
38357509,2490
38185822,1690
38537090,680
38524197,4950
37855566,2100
38313395,3830
38515409,1770
37991202,1590
38447120,4990
38495621,2230
38057211,350
37527371,3399
38565490,4550
38469415,350
38306381,3850
38626539,2980
38052999,1920
38136135,3330
38565660,6450
38044523,2580
38492810,3390
38394220,3880
38439212,1430
38633629,1200
37952288,1260
38384971,1040
38515859,3980
38548793,2799
38615292,1570
38381719,1690
38591522,1930
38568193,2320
38488133,2950
38584593,2890
38530429,1350
38524355,1980
38432067,2550
38638190,2720
38529966,3030
38291423,1959
37955460,599
38083155,3650
38314504,3130
38523566,2690
37637336,1330
38540569,3910
38469318,1080
37424084,1550
38135932,4499
38532592,4880
38411672,1050
38559230,1700
38559240,4930
38591500,1090
38432344,920
38353554,4050
38431183,2670
38380324,680
38353478,1599
38058221,2720
38556275,2870
38638331,2680
37547281,2990
38448225,3840
38325876,5590
38636587,1220
38296414,3350
37566007,3990
38453153,690
38634339,550
38402424,2099
38419146,950
37759740,1320
38421469,3930
38504276,2299
38242958,2790
38375586,2590
38388826,870
37648971,1290
38389524,6280
38180120,4520
38024678,1850
38533058,1799
37915391,1190
38382863,3830
38131801,3929
38383527,2650
38422327,2910
38549467,9999
38205083,1059
38519369,3920
38454471,1470
38488922,1350
38260184,490
37299302,1549
37805365,1499
37411696,1779
38540576,1290
37612792,690
38611213,890
35117737,1799
38280513,890
38533471,720
37675344,589
37675321,1449
38516326,4950
37482591,2099
38616683,2980
38274314,490
38383546,2799
37441062,2099
38514383,1770
38557460,1640
36843229,1659
37346869,1349
37463694,1649
38260118,520
38323495,1490
38615603,1590
37655518,1399
37835931,2100
38332168,1079
38351496,650
38636780,600
38613867,730
38274933,640
38443943,1190
38328127,1590
38299446,570
38320275,1230
38074360,960
38380817,2490
38329149,1370
38380256,830
38342555,520
38401293,1100
38369011,520
38627716,320
38527699,1350
38522790,1980
38541115,1330
38134006,399
38608138,1280
38419959,2550
38588867,320
37755533,260
38627088,920
38307221,3490
38638760,1920
38235204,1470
38600521,1870
38479012,3420
38469511,1880
38541612,1750
38335088,1520
38582611,770
38522060,1820
38541346,3825
38620619,3790
38621085,3620
38369751,2150
38044443,390
38454223,1630
38435409,1430
38082843,690
38499302,1590
38442513,530
38083334,1450
37982793,1299
38430079,3539
38563584,1759
37552354,1059
38180288,1579
38609231,1799
38083856,1089
38541816,1859
38609387,1999
38608795,1399
38134050,4499
37560846,3990
38115965,630
38486176,299
38574124,599
38350562,2399
38348290,1399
35602638,369
37913404,1190
38096766,299
38190867,720
38173630,4520
38601718,2849
37546055,2990
38358296,880
38564483,650
38479133,1799
38519139,1579
38022579,1850
38237519,2790
37953767,599
38632971,550
37858115,1020
38070429,440
38518220,3920
38122949,3929
38577950,1090
38530296,1799
38410668,950
38335744,820
38046662,1699
38527934,4880
38310389,690
38342155,1599
38437917,1090
37614863,999
38598268,1199
38632995,2680
37759165,990
38380736,3830
36843935,350
37628433,1330
38567711,530
38387908,870
38294053,3350
38057510,2720
38331787,1799
38430108,2670
38597737,460
38519768,2920
38598086,799
37541373,550
38550156,2870
37734051,899
36522692,7390
38454414,1470
38511815,1199
38309346,620
38352497,1340
38573774,350
36609650,580
38324710,5590
38518252,3390
38635238,1220
38558361,4930
38426604,4390
38353278,1799
38078977,3650
38499893,2299
38379385,770
38518198,2890
38521610,970
38410985,3930
38195687,1059
38242614,940
37755328,1320
38383389,6280
37418418,1550
37860128,300
37831474,650
38400232,2099
38140660,750
38407340,2910
38598432,870
38536925,9999
37413317,370
38528645,399
38546941,1700
37994934,520
38572700,350
38527601,3910
38475584,1350
36950176,1299
38357365,2590
38452234,1159
38408474,1799
37940272,750
38464569,1080
37385565,199
38341085,4050
38578444,530
38408533,1050
38586912,450
38444343,690
38198898,399
38520641,2690
37355457,730
36833910,1399
38410389,799
38046259,920
38119133,1599
37928992,1299
38435755,3840
38564636,590
38378695,680
38358792,640
37866196,1499
37965950,890
38054686,499
38313132,3130
37647571,1290
38210690,5280
38369185,2650
37993751,420
37031797,1270
38285616,1959
38598860,570
37637641,770
38452999,1959
38348271,230
38417150,920
38185090,990
38517991,630
38518013,1320
38570395,499
38518021,830
38570408,250
38448760,720
38564088,3180
38517187,2130
38460529,550
38487863,250
38264061,950
38587161,1490
38613105,2290
37860922,3590
37849456,3390
38613117,370
38595279,570
38617227,1470
38613138,530
38606853,499
38570562,2209
38628047,989
38199979,2989
37890709,5960
38431818,5480
38310527,1579
38226946,2709
38547814,3190
38515745,2689
38287959,1529
38383140,2850
38496014,2220
38067367,1480
37859682,2209
37704664,4439
38242695,2269
37883959,4519
38403117,2149
37019403,3180
38586135,1860
38276058,5150
38383974,1050
38605480,1280
38533493,1330
38235053,555
38579411,770
38322102,1520
38521438,1820
38541324,1750
38589950,1870
38554633,415
38456555,1880
38509315,470
38306147,3490
38624121,1920
38477420,3420
38229955,1470
38619190,3790
38218562,3850
38531168,3825
38112672,1705
38624200,3850
38619200,3620
38351700,2150
38582425,3850
38579141,1199
38533459,329
38376017,1299
38320215,239
37978352,1299
38398058,379
38444684,899
38171809,1579
38425741,3539
38208656,499
37548475,1059
38560102,1759
38583970,609
38027606,1539
38479372,359
38605552,1799
38078827,1089
38574694,259
38357255,519
38536507,1859
38608121,1999
38604508,1399
38545867,2990
38422955,2080
38583434,930
38475945,2499
36943377,1249
38388637,1399
37722568,1599
35159687,2080
38253723,2359
38624895,2299
37966163,790
37966160,1150
38510751,1250
38150186,1950
38135008,1490
37966159,590
37966161,1470
38235103,1520
37813243,3390
37857519,3590
38261535,950
38195930,2989
38503335,1320
37889913,5960
38624687,989
38591477,1420
38568290,2209
38421790,5480
38223284,2709
37877896,4519
37858360,2209
38301799,1579
38513325,2689
38286931,1529
